title,author,publisher,category,publish_date,description
대탕지 아주머니: 김동인 소설  [전자자료],김동인,교보문고,813.7.,2010,
사랑에 주렸던 이들: 이광수 소설  [전자자료],이광수,교보문고,813.7.,2010,
학사: 백신애 소설  [전자자료],백신애,교보문고,813.7.,2010,
김유정 단편. [전자자료]  1집,김유정,교보문고,813.7.,2010,
딸에게 보내는 심리학 편지: 30년 동안 미처 하지 못했던 그러나 꼭 해 주고 싶은 이야기들  [녹음자료],한성희,오디언소리 [공급],,2020,
거절 당할 용기: 나를 단단하게 만드는 7가지 거절 프로젝트  [녹음자료],석복녀,오디언소리 [공급],,2019,
괴짜처럼 생각하라: 상식에만 머무는 세상을 바꾸는 천재 경제학자의 사고 혁명  [녹음자료],"Levitt, Steven D",오디언소리 [공급],,2017,
햄릿 [녹음자료],"Shakespeare, William",오디언소리 [공급],,2008,
첫사랑 [녹음자료],"Тургенев, Иван Сергеевич",오디언소리 [공급],,2007,
제인에어 [녹음자료],"Bronte, Charlotte",오디언소리 [공급],,2007,
미국에서 기죽지 않는 쓸만한 영어: 일상생활 필수 생존회화  [전자자료],"Ban, Sophie",교보문고,747.5.,2020,
영어 하고 싶어? 떠먹여 줄게: 카카오프렌즈와 함께하는 영어 입 열기 프로젝트  [전자자료],오쿠무라 미사토,교보문고,740.7.,2019,
7가지 부의 불변의 법칙: 세상이 변해도 절대 흔들리지 않는 부의 진실  [전자자료],"램지, 데이브",교보문고,327.04.,2020,
내가 틀릴 수도 있습니다: 숲속의 현자가 전하는 마지막 인생 수업  [전자자료],"린데블라드, 비욘 나티코",교보문고,220.4.,2022,
내 이름은 도도: 사라져간 동물들의 슬픈 그림 동화 23  [전자자료],선푸위,교보문고,491.529.,2017,
(하버드 수학 박사의) 슬기로운 수학 생활: 보는 즉시 문제가 풀리는 '3초 수학' 의 힘  [전자자료],"헤세, 크리스티안",교보문고,410.1.,2020,
인생의 마지막 질문: 삶이라는 물음의 끝에서 마주한 천년의 지혜  [전자자료],정재현,교보문고,201.,2020,
세계화 이후의 부의 지배,"Thurow, Lester C",청림출판,HF1359. T38세,2005,
경제학자의 인간 수업: 300년 경제학 역사에서 찾은 인간에 대한 대답 36  [전자자료] = Critical reviews of economic man,홍훈,교보문고,320.4.,2020,
더블린 사람들 [녹음자료],"Joyce, James",오디언소리 [공급],,2016,
혼자가 혼자에게: 이병률 산문집  [전자자료],이병률,교보문고,814.7.,2019,
쉬어도 피곤한 사람들: 피로 사회를 뛰어넘는 과학적 휴식법  [전자자료],이시형,교보문고,517.31.,2018,
보도 섀퍼의 이기는 습관: 불가능을 뛰어넘어 최후의 승자가 된 사람들  [전자자료],"섀퍼, 보도",교보문고,325.211.,2022,
인생의 변화는 말투에서 시작된다: 소중한 내 인생과 관계를 위한 말하기 심리학  [전자자료],황시투안,교보문고,802.56.,2021,
(주린이도 술술 읽는) 친절한 경제책: 경제 왕초보가 꼭 알아야 할 기본  [전자자료],박병률,교보문고,320.,2020,
"바다 인류: 인류의 위대한 여정, 글로벌 해양사  [전자자료] = (A) Maritime history",주경철,교보문고,909.,2022,
오전: 이병각 소설  [전자자료],이병각,교보문고,813.7.,2010,
Arsene Lupin versus Herlock Sholmes [녹음자료] = 아르센 뤼팽 대 헐록 숌즈,"Leblanc, Maurice",오디언소리 [공급],,2021,
분홍색 스타킹 [녹음자료],"Чехов, Антон Павлович",오디언소리 [공급],,2021,
"넷플릭스의 시대: 시간과 공간, 라이프스타일을 뛰어넘는 즐거운 중독  [전자자료]","바커, 코리",교보문고,326.78.,2019,
당신의 자리: 나무로 자라는 방법  [녹음자료],유희경,오디언소리 [공급],,2021,
"울트라 러닝, 세계 0.1%가 지식을 얻는 비밀: 짧은 시간에 가장 완벽한 지식을 얻는 9단계 초학습법  [전자자료]","영, 스콧",교보문고,325.211.,2020,
생각은 어떻게 행동이 되는가: 목표를 세우고 성취하는 인지조절의 뇌과학  [전자자료],"바드르, 데이비드",교보문고,511.1813.,2022,
Web Service Patterns : Java Edition,"Monday, Paul B",Apress,QA76.73.J38. M6W,2003,
목소리를 드릴게요: 정세랑 소설집  [전자자료],정세랑,교보문고,813.7.,2020,
아메리칸 더트: 제닌 커민스 장편소설  [전자자료],"커민스, 제닌",교보문고,843.6.,2021,
"나, 열심히 살고 있는데 왜 자꾸 눈물이 나는 거니? [녹음자료]",송정림,오디언소리 [공급],,2020,
일 잘하는 사람의 시간은 다르게 흘러간다: 하루를 완전하게 사용하는 이윤규 변호사의 3단계 타임 매니지먼트  [전자자료],이윤규,교보문고,325.1.,2022,
테크노믹스 시대의 부의 지도: 기술이 경제를 이끄는 시대의 투자법  [녹음자료],박상현,오디언소리 [공급],,2021,
살고 싶다는 농담: 허지웅 에세이  [녹음자료],허지웅,오디언소리 [공급],,2020,
파친코.: 이민진 장편소설  [전자자료]  2,이민진,교보문고,843.6.,2022,
너무 잘하려고 애쓰지 마라: 나태주 시집  [전자자료],나태주,교보문고,811.7.,2022,
헌팅턴비치에 가면 네가 있을까: 이어령 시집  [전자자료],이어령,교보문고,811.7.,2022,
메이드 인 블루: 그녀가 행복해지는 법 101  [녹음자료] = Made in blue,송추향,오디언소리 [공급],,2016,
토마스 만 단편선 [녹음자료],"Mann, Thomas",오디언소리 [공급],,2014,
진짜 가격은 얼마인가요?: 63인의 윤리적 소비 체험기  [전자자료],아이쿱협동조합연구소,교보문고,321.89.,2014,
아웃풋 트레이닝: 적게 일하고 더 많이 인생을 즐기는 방법  [전자자료],가바사와 시온,교보문고,325.211.,2019,
그믐날: 이익상 소설  [전자자료],이익상,교보문고,813.7.,2010,
우울한 게 아니라 화가 났을 뿐: 내 감정을 직시하고 제대로 표현하기 위한 심리 수업  [녹음자료],"Schmale-Riedel, Almut",오디언소리 [공급],,2020,
정조의 말: 나의 가치를 높여주는 하루  [녹음자료],정창권,오디언소리 [공급],,2020,
모든 요일의 여행: 낯선 공간을 탐닉하는 카피라이터의 기록  [전자자료],김민철,교보문고,814.7.,2016,
(The) Rabbit's liver [전자자료] = 토끼의 간,김승호,교보문고,740.7.,2014,
나를 위해 살기로 했다: 죽음의 문턱에서 알게 된 것들  [녹음자료],유창선,오디언소리 [공급],,2020,
(The) Wolf and the seven little lambs [전자자료] = 늑대와 일곱 마리 아기 양,김승호,교보문고,740.7.,2014,
장기 입원 환자 [녹음자료],"Doyle, Arthur Conan",오디언소리 [공급],,2020,
머스그레이브 가의 의식 [녹음자료],"Doyle, Arthur Conan",오디언소리 [공급],,2020,
겁내지 않고 그림 그리는 법 [전자자료],이연,교보문고,650.4.,2021,
(하루 한 끼) 홈카페 브런치 [전자자료],이현주,교보문고,594.5543.,2019,
"츠타야, 그 수수께끼 [전자자료]",마스다 무네아키,교보문고,325.211.,2019,
돈의 속성: 최상위 부자가 말하는 돈에 대한 모든 것  [녹음자료],김승호,오디언소리 [공급],,2020,
Software engineering,"Arnold, R.S",IEEE,QA76.6. A7,1992,
언어의 온도: 말과 글에는 나름의 따뜻함과 차가움이 있다  [녹음자료],이기주,오디언소리 [공급],,2020,
행복한 무소유: 법정스님 무소유에서 깨달은 행복과 자유  [전자자료],정찬주,교보문고,818.,2021,
"에도가와 란포 소년탐정단 시리즈. [녹음자료]  2, 소년탐정단",에도가와 란포,오디언소리 [공급],,2020,
아라비안 나이트 [녹음자료],"Burton, Richard F",오디언소리 [공급],,2020,
나의 주식투자 생존기 [전자자료],김근형,교보문고,327.856.,2019,
고민이 고민입니다: 일상의 고민을 절반으로 줄이는 뇌과학과 심리학의 힘  [전자자료],하지현,교보문고,180.,2019,
필 때도 질 때도 동백꽃처럼 [녹음자료],이해인,오디언소리 [공급],,2020,
쓸 만한 인간: 박정민 산문집  [녹음자료],박정민,오디언소리 [공급],,2019,
(불안을 낮추고 멘탈을 강화하는) 내 심장 사용법 [녹음자료],조경임,오디언소리 [공급],,2019,
이제껏 너를 친구라고 생각했는데: 친구가 친구가 아니었음을 깨달은 당신을 위한 관계심리학  [전자자료],성유미,교보문고,189.,2019,
"돈이란 무엇인가: 앙드레 코스톨라니의 1,000가지 돈을 다루는 방법  [전자자료]","코스톨라니, 앙드레",교보문고,327.85.,2016,
Don Giovanni [녹음자료] = 돈 지오반니,"Smillie, Thomson",오디언소리 [공급],,2018,
사막여우가 어린 왕자에게: 어른을 위한 그림 동화  [녹음자료],자림,오디언소리 [공급],,2014,
"아무튼, 외국어 [전자자료]",조지영,교보문고,814.7.,2018,
관계도 반품이 됩니다 [전자자료],박민근,교보문고,189.,2019,
"이토 히로부미, 안중근을 쏘다: 단편 역사소설  [녹음자료]",이태진,오디언소리 [공급],,2012,
유산: 이익상 소설  [전자자료],이익상,교보문고,813.7.,2010,
영화가 우리를 데려다 주겠지: 삶을 은유하는 영화 그리고 여행  [전자자료],박준,교보문고,688.04.,2018,
Dual mode cellular,"Harte, L",Quantum publishing,TK6570.M6. H3,1992,
기적의 콘텐츠 영어 수업: 모국어처럼 영어를 듣고 말하는 1일1영상 보기의 힘  [전자자료],이해성,교보문고,740.7.,2020,
별의 계승자 [전자자료],"호건, 제임스 P",교보문고,843.6.,2016,
"별의 계승자. [전자자료]  2, 가니메데의 친절한 거인","호건, 제임스 P",교보문고,843.6.,2017,
럭키 드로우: 나만의 길을 찾을 때까지 인생의 레버를 당기는 법  [전자자료] = Lucky draw,드로우앤드류,교보문고,325.211.,2022,
달과 6펜스,서머싯 몸,민음사,808. 서33달,2000,
무명작가지만 글쓰기로 먹고삽니다: 나는 이렇게 전업 작가가 되었다!  [전자자료],이지니,교보문고,802.,2021,
"또, 먹어버렸습니다: 참다 참다 폭식하는 그 마음  [전자자료]",김윤아,교보문고,513.8526.,2021,
알아두면 쓸데있는 유쾌한 상식사전: 과학·경제 편  [전자자료],조홍석,교보문고,031.,2018,
알아두면 쓸데 있는 유쾌한 상식사전: 언어·예술 편  [전자자료],조홍석,교보문고,031.,2019,
미드 영어회화 핵심패턴 233: 233개 패턴으로 미드를 자막 없이 즐긴다!  [전자자료],백선엽,교보문고,747.,2018,
알아두면 쓸데 있는 유쾌한 상식사전: 한국사 편  [전자자료],조홍석,교보문고,031.,2020,
부의 본능: 슈퍼리치가 되는 9가지 방법  [전자자료],브라운스톤,교보문고,325.211.,2018,
엄마: 허민 소설  [전자자료],허민,교보문고,813.7.,2010,
올리버쌤의 영어 꿀팁: 120만 명이 정주행한 유튜브 최강의 영어 강의  [전자자료] = Oliver's English,"그랜트, 올리버 샨",교보문고,740.7.,2018,
부의 추월차선: 부자들이 말해 주지 않는 진정한 부를 얻는 방법  [전자자료],"드마코, 엠제이",교보문고,327.04.,2022,
(환율과 금리로 보는) 앞으로 3년 경제전쟁의 미래 [전자자료],오건영,교보문고,327.4.,2019,
"나는 무조건 합격하는 공부만 한다: 26살, 9개월 만에 사법시험을 패스한 이윤규 변호사의 패턴 공부법  [전자자료]",이윤규,교보문고,325.211.,2019,
연필로 쓰기: 김훈 산문  [전자자료],김훈,교보문고,814.7.,2019,
존리의 부자되기 습관: 대한민국 경제독립 액션 플랜  [전자자료],"리, 존",교보문고,327.04.,2020,
별: 현경준 소설  [전자자료],현경준,교보문고,813.7.,2010,
"더 위험한 미국이 온다: 바이든 정부 4년, 시장과 돈은 어디로 향할 것인가?  [전자자료]",최은수,교보문고,321.97.,2021,
나에게 읽어주는 책 [전자자료],나카시마 데루,교보문고,199.1.,2018,
우편함 속 세계사: 129통의 매혹적인 편지로 엿보는 역사의 이면  [전자자료],"시백 몬티피오리, 사이먼",교보문고,808.6.,2022,
"내일의 부.: 세상에서 가장 빨리 99.9% 부자 되는 법!  [전자자료]  1, 알파편",김장섭,교보문고,327.04.,2020,
마음의 무늬를 어루만지다: 어제의 나와 화해하는 내 마음 셀프 테라피  [전자자료],조영은,교보문고,186.5.,2019,
에이트: 인공지능에게 대체되지 않는 나를 만드는 법  [전자자료] = Eight,이지성,교보문고,331.5412.,2019,
"(하루 한 장) 임신 출산 데일리북: 임신 준비부터 출산 후 운동까지, 한 권에 담은 임신 출산 대백과  [전자자료]",김문영,교보문고,598.10212.,2020,
마음이 하찮니: 스스로 방치한 마음을 돌아보고 자존감을 다시 채우는 시간  [전자자료],조민영,교보문고,189.,2020,
창조력 코드: 인공 지능은 왜 바흐의 음악을 듣는가?  [전자자료],"사토이, 마커스 드",교보문고,004.73.,2020,
"별의 계승자. [전자자료]  4, 내부우주","호건, 제임스 P",교보문고,843.6.,2018,
아인슈타인이 괴델과 함께 걸을 때: 사고의 첨단을 찾아 떠나는 여행  [전자자료],"홀트, 짐",교보문고,844.,2020,
파인드 미 [전자자료],"애치먼, 안드레",교보문고,843.6.,2020,
의사: 최서해 소설  [전자자료],최서해,교보문고,813.7.,2010,
"지도를 모으는 소녀, 고래를 쫓는 소년 [전자자료]",왕수펀,교보문고,823.7.,2018,
올에이 우등생들의 똑똑한 공부 습관: 우등생클럽 파이베타카파 회원들의 특별한 공부법  [전자자료],"뉴포트, 칼",교보문고,377.34.,2021,
블랙아웃.: 코니 윌리스 장편소설  [전자자료]  Ⅰ,"윌리스, 코니",교보문고,843.6.,2018,
불안과 잘 지내는 법: 불안은 더 나은 삶을 위한 강력한 자극이다  [전자자료],"코트먼, 크리스",교보문고,181.7.,2020,
영어 공부는 싫은데 원어민과 대화는 하고 싶어: 시험 문제는 척척 푸는데 말은 어렵니?  [전자자료],윤선희,교보문고,740.,2019,
"한자와 나오키. [전자자료]  2, 복수는 버티는 자의 것이다",이케이도 준,교보문고,833.6.,2019,
"박막례, 이대로 죽을 순 없다 [전자자료]",박막례,교보문고,818.,2019,
돈 없이도 돈 모으는 법: 돈 습관을 바꾸면 당신도 부자가 될 수 있다  [전자자료],"램지, 데이브",교보문고,327.04.,2021,
존리의 금융문맹 탈출: 대한민국 경제독립 프로젝트  [전자자료] = You must start now!,"리, 존",교보문고,327.856.,2020,
"50부터는 인생관을 바꿔야 산다: 이제 자존심, 꿈, 사람은 버리고 오직 나를 위해서만!  [전자자료] = Change my life",사이토 다카시,교보문고,199.6.,2019,
공부머리 독서법: 실현 가능하고 지속 가능한 독서교육의 모든 것  [전자자료],최승필,교보문고,029.4.,2018,
기분이 태도가 되지 않게: 기분 따라 행동하다 손해 보는 당신을 위한 심리 수업  [전자자료],박영란,교보문고,189.,2020,
중국발 세계경제 위기가 시작됐다: 다가올 경제 위기를 현명하게 극복하는 법  [전자자료] = How to survive the global economic crisis that began in China,미야자키 마사히로,교보문고,320.912.,2020,
